enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,company_size_from,company_size_to
25229,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,3,30,0,1,10
16857,city_136,0.897,Male,No relevent experience,no_enrollment,Phd,STEM,12,Public Sector,2,74,1,5000,9999
17693,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Early Stage Startup,2,288,0,10,49
14612,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,private limited company,1,320,1,1000,4999
3641,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,3,192,0,100,500
28974,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,private limited company,2,49,0,10,49
5811,city_100,0.887,Male,No relevent experience,Full time course,Masters,STEM,7,Public Sector,2,64,0,1,10
24256,city_33,0.448,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Public Sector,1,44,1,10,49
27094,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,private limited company,1,4,1,50,99
32488,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,24,1,50,99
14289,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,22,0,10000,99999
19975,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,5,81,1,10000,99999
29311,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,3,32,0,50,99
25849,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,private limited company,5,38,0,1000,4999
10698,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,32,0,10,49
7762,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,private limited company,3,52,1,1000,4999
31814,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,29,0,1,10
13168,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,3,102,0,100,500
20857,city_45,0.89,Female,No relevent experience,no_enrollment,Phd,STEM,21,Public Sector,4,87,0,1,10
10594,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,7,0,50,99
32205,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,private limited company,1,56,0,1,10
12164,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,0,85,1,10000,99999
14748,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,78,0,1000,4999
17615,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,1,29,0,10,49
18777,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,private limited company,5,100,0,10,49
24100,city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,10,Public Sector,2,37,0,1000,4999
29100,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,4,79,0,5000,9999
1496,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Funded Startup,1,20,0,10,49
25010,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,0,81,1,500,999
28011,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,36,0,5000,9999
15122,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Public Sector,1,85,0,1000,4999
29206,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Funded Startup,1,46,0,50,99
29247,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,61,0,1000,4999
9026,city_158,0.766,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,2,59,0,50,99
17943,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,2,19,0,500,999
30029,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Non-Governmental Organisation,5,88,0,10000,99999
31883,city_40,0.776,Male,Has relevent experience,Part time course,Graduate,STEM,5,private limited company,3,98,0,50,99
640,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,74,0,100,500
29054,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,3,private limited company,0,40,0,500,999
30003,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,1,46,0,1000,4999
15848,city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Non-Governmental Organisation,1,65,0,50,99
27958,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,4,89,0,100,500
24547,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,4,66,0,50,99
18245,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,private limited company,1,114,0,10000,99999
5245,city_14,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,48,0,1,10
32166,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,42,0,1000,4999
25357,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0,private limited company,5,14,0,10000,99999
14949,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Non-Governmental Organisation,1,39,0,10,49
4631,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,9,private limited company,2,29,0,100,500
9313,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,4,48,0,50,99
24209,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,private limited company,1,25,0,1,10
29209,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,Public Sector,2,30,0,10000,99999
31396,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,1,64,0,5000,9999
3575,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,3,private limited company,2,41,0,10000,99999
22565,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,16,private limited company,2,35,0,100,500
19488,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Early Stage Startup,1,5,0,50,99
5595,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,8,private limited company,5,56,0,5000,9999
11634,city_40,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,61,0,10,49
29551,city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,21,private limited company,5,35,0,50,99
12088,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,11,private limited company,1,67,0,50,99
16592,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,18,private limited company,2,99,0,5000,9999
1200,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,108,1,500,999
7488,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,20,0,10000,99999
10025,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,Funded Startup,1,144,0,10,49
9319,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,10,0,100,500
17399,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,300,0,1,10
31535,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,95,0,1000,4999
4930,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Public Sector,4,28,0,100,500
25898,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,17,private limited company,1,129,1,10000,99999
55,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Funded Startup,4,40,0,50,99
16700,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,1,94,0,10,49
16934,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,102,0,50,99
8084,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,2,Early Stage Startup,1,21,0,1,10
8784,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,3,private limited company,2,127,0,100,500
24379,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,0,118,0,10,49
1192,city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,1,private limited company,0,3,1,1000,4999
12155,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,private limited company,2,80,0,100,500
2220,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,5,29,1,50,99
16896,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,21,Other,5,162,1,50,99
10694,city_116,0.743,Female,Has relevent experience,Full time course,Graduate,STEM,3,private limited company,1,44,0,1000,4999
19575,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,11,0,50,99
12061,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Other,1,47,0,10000,99999
25940,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,10,0,10000,99999
12230,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,18,private limited company,5,43,1,10000,99999
10063,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Funded Startup,1,328,0,100,500
29878,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,private limited company,1,90,0,50,99
10591,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,0,84,1,500,999
28254,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,4,31,0,50,99
2410,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,101,0,100,500
15553,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,private limited company,2,54,0,10000,99999
4786,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,5,7,0,50,99
17497,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,1,17,0,1,10
11245,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,private limited company,5,15,0,5000,9999
9434,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,108,0,5000,9999
31155,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,44,0,100,500
1559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,22,0,10000,99999
25793,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,1,52,0,100,500
6037,city_10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,16,private limited company,5,45,0,500,999
11289,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,1,34,0,100,500
33175,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,private limited company,3,92,0,10000,99999
8741,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,19,0,50,99
9084,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,14,0,10,49
20329,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,private limited company,1,42,0,50,99
10946,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,19,0,10000,99999
31457,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,2,37,0,100,500
30181,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,private limited company,4,45,0,1000,4999
13289,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,2,103,0,500,999
12095,city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,5,24,0,100,500
10307,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,2,11,0,5000,9999
3196,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,Early Stage Startup,1,20,0,1,10
1479,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,14,private limited company,5,45,0,10,49
32387,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,private limited company,1,65,0,50,99
29569,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,2,15,0,100,500
10212,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,Funded Startup,2,33,0,1,10
28998,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,5,17,0,50,99
24402,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,6,0,10,49
3219,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,11,private limited company,0,59,0,10000,99999
21663,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,2,22,0,1000,4999
14270,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,10,0,10000,99999
33375,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Public Sector,1,51,0,50,99
20489,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,64,0,50,99
32740,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,1,17,0,10,49
26229,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,4,4,0,5000,9999
19052,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,2,25,0,5000,9999
32942,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,9,0,10,49
1090,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,118,0,50,99
32848,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,97,0,50,99
28147,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Other,5,67,0,1000,4999
27227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,119,0,1,10
3941,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,1,144,0,50,99
31135,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,0,26,1,10000,99999
15957,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Public Sector,2,55,0,1,10
15029,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,private limited company,1,66,0,1000,4999
3676,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,Non-Governmental Organisation,5,4,1,5000,9999
29924,city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Public Sector,2,12,0,100,500
2847,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,41,0,50,99
17881,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,18,0,10000,99999
10468,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,2,47,1,50,99
7727,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,private limited company,1,94,0,100,500
1800,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,1,156,1,50,99
28621,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,11,private limited company,1,21,1,10000,99999
22877,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,107,0,10000,99999
24095,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Public Sector,4,204,0,500,999
5349,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,private limited company,4,11,1,10000,99999
27756,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Public Sector,2,21,0,10000,99999
25289,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,80,0,500,999
24610,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,5,private limited company,1,72,0,50,99
24135,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,private limited company,1,246,1,10,49
4017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,Early Stage Startup,2,43,0,10,49
15154,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,10,1,50,99
10764,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,2,188,0,500,999
3630,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,private limited company,1,22,0,1,10
713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Other,2,122,0,10000,99999
7551,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,Funded Startup,1,60,0,1,10
23141,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,private limited company,1,16,0,10000,99999
6380,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,2,22,0,10000,99999
27027,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,1,17,1,10000,99999
31044,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,192,0,1000,4999
10789,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,private limited company,1,102,0,500,999
979,city_12,0.64,Male,No relevent experience,no_enrollment,Graduate,STEM,12,private limited company,1,28,0,100,500
9758,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,19,0,500,999
26184,city_41,0.827,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,1,45,0,1000,4999
21063,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,Non-Governmental Organisation,5,122,0,100,500
18084,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,14,private limited company,3,102,1,10000,99999
24726,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Public Sector,2,54,1,500,999
25856,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,2,188,1,1,10
2651,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,2,190,0,100,500
8877,city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,Arts,6,private limited company,5,146,0,50,99
800,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,3,21,0,10,49
29191,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,Humanities,12,Public Sector,5,51,0,10000,99999
8673,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,3,74,0,10000,99999
23598,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,63,0,500,999
2476,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,23,0,1000,4999
1087,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,private limited company,5,163,0,500,999
28876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,5,94,0,10000,99999
6038,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,1,24,0,100,500
16382,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,0,private limited company,2,51,1,10000,99999
13608,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,1,46,0,1000,4999
4689,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,private limited company,3,23,0,1000,4999
3785,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,17,Non-Governmental Organisation,5,84,0,100,500
8747,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,1,34,0,1000,4999
31617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Funded Startup,1,42,0,100,500
27039,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,16,0,50,99
32228,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,3,54,0,100,500
2845,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,45,0,500,999
11454,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,155,0,50,99
7698,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Funded Startup,1,102,0,50,99
9357,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,262,0,1000,4999
29953,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,8,private limited company,5,34,0,1000,4999
9943,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,28,0,10000,99999
8706,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,5,6,0,50,99
554,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,private limited company,2,70,0,50,99
12619,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Public Sector,2,78,0,10,49
11419,city_99,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,21,Public Sector,2,105,0,100,500
23330,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,Early Stage Startup,0,27,0,50,99
23900,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,private limited company,5,12,0,50,99
13,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21,private limited company,5,78,0,1000,4999
15206,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,5,0,10000,99999
5635,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,17,0,100,500
3444,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,146,0,10,49
18123,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,9,private limited company,1,136,0,10000,99999
29744,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,4,private limited company,1,59,0,1,10
10913,city_136,0.897,Female,No relevent experience,no_enrollment,Phd,STEM,11,private limited company,1,150,0,1000,4999
15236,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,1,118,0,50,99
25724,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,14,Non-Governmental Organisation,5,88,0,10000,99999
20589,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,1,Public Sector,0,53,0,1,10
30815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,private limited company,5,40,0,1000,4999
22482,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,1,17,0,10000,99999
26223,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,0,Public Sector,1,18,1,500,999
715,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,private limited company,1,40,1,100,500
20093,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,21,Funded Startup,3,46,0,50,99
30239,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Funded Startup,1,84,0,10,49
22307,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,private limited company,5,28,0,10000,99999
971,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,3,private limited company,2,15,0,5000,9999
12049,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,126,0,50,99
25669,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,178,0,50,99
19037,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,21,private limited company,1,34,0,100,500
17294,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,2,80,0,10000,99999
14482,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,11,private limited company,1,20,0,50,99
9233,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Non-Governmental Organisation,1,26,0,100,500
1280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,23,0,1000,4999
27029,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,7,0,50,99
19849,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,1,20,0,50,99
25343,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,24,0,10000,99999
86,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,5,81,0,100,500
2548,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,54,0,100,500
5574,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,2,5,0,1000,4999
11171,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,4,42,0,10,49
29208,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,2,224,0,10000,99999
21401,city_134,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,5,128,0,1000,4999
4473,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Funded Startup,2,75,1,500,999
11879,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,No Major,8,private limited company,1,56,0,1000,4999
31499,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,Early Stage Startup,0,34,0,10,49
32012,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,4,66,0,1000,4999
20503,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,1,32,0,5000,9999
16825,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,64,0,1000,4999
24141,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,4,25,0,50,99
29132,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,53,0,50,99
24478,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,16,private limited company,1,96,0,50,99
23989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,1,18,1,10000,99999
2467,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Funded Startup,1,130,0,50,99
14955,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,Humanities,3,private limited company,1,164,0,50,99
5836,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,3,17,1,10,49
29777,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,3,34,0,10,49
17220,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,3,270,1,10000,99999
17785,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,2,64,0,100,500
26460,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,5,20,0,1,10
32301,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Early Stage Startup,1,260,0,1,10
157,city_40,0.776,Male,Has relevent experience,Full time course,Graduate,STEM,5,private limited company,0,42,0,10000,99999
2044,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,155,0,50,99
